# PARSE_CENSUS in_tier=945 parse_fail=924 parse_ok=21 missing=41 tree=SCRIP 59589ee97 (parse-only: --dump-ast on each manifest in-tier file staged as .raku; scoreboard exclusions S01 S15 S17 S22 S24 S26) measured 2026-09-04 16:49 CDT by ceo, scratch parse_census.sh; columns: roast-file failing-line message source-line
S04-phasers/ascending-order.t	12	raku parse error line 12: syntax error	my ($var_at_begin, $var_at_check, $var_at_init, $var_at_enter, $var_at_leave);
S04-phasers/begin.t	11	raku parse error line 11: syntax error	is (BEGIN { "foo" }), "foo", 'Can use BEGIN <block> as an expression';
S04-phasers/check.t	9	raku parse error line 9: syntax error	BEGIN { $str ~= "begin1 "; }
S04-phasers/descending-order.t	12	raku parse error line 12: syntax error	my ($var_at_enter, $var_at_init, $var_at_check, $var_at_begin);
S04-phasers/end.t	11	raku parse error line 11: syntax error	status => 5,
S04-phasers/enter-leave.t	13	raku parse error line 13: syntax error	ENTER { $str ~= "(" }
S04-phasers/first.t	9	raku parse error line 9: syntax error	FIRST { $str ~= $_ }
S04-phasers/init.t	11	raku parse error line 11: syntax error	BEGIN { $str ~= "begin1 "; }
S04-phasers/in-eval.t	13	raku parse error line 13: syntax error	EVAL '$handle = { $h ~= "1"; once { $h ~= "F" }; $h ~= "2" }';
S04-phasers/in-loop.t	31	raku parse error line 31: syntax error	LAST  { $str ~= "($i Lst)" }
S04-phasers/keep-undo.t	14	raku parse error line 14: syntax error	KEEP { $str ~= "$n > 0 " }
S04-phasers/multiple.t	19	raku parse error line 19: syntax error	END { is $hist, 'B b c C I i end End ', 'running order of multiple phasers' }
S04-phasers/next.t	10	raku parse error line 10: syntax error	NEXT { $str ~= ':' }
S04-phasers/pre-post.t	10	raku parse error line 10: syntax error	PRE {
S04-phasers/rvalue.t	11	raku parse error line 11: syntax error	my $x = BEGIN { 8 };
S04-statement-modifiers/for.t	17	raku parse error line 17: syntax error	$a ~= $_ for 'a', 'b', 'a', 'b', 'a';
S04-statement-modifiers/given.t	30	raku parse error line 30: syntax error	for ^2 { my $b = $_ given 'a'; $a ~= $b; }
S04-statement-modifiers/if.t	22	raku parse error line 22: syntax error	my @x = 41, (42 if $answer), 43;
S04-statement-modifiers/unless.t	22	raku parse error line 22: syntax error	my @x = 41, (42 unless $answer), 43;
S04-statement-modifiers/until.t	16	raku parse error line 16: syntax error	my ($a, $b);
S04-statement-modifiers/values_in_bool_context.t	12	raku parse error line 12: syntax error	my ($a, $b, $c, $d, $e, $f, $g, $h);
S04-statement-modifiers/while.t	32	raku parse error line 32: syntax error	$a ~= ', ' ~ shift @a while @a;
S04-statement-modifiers/with.t	30	raku parse error line 30: syntax error	for ^2 { my $b = $_ with 'a'; $a ~= $b; }
S04-statement-modifiers/without.t	27	raku parse error line 27: syntax error	my @x = 41, (42 without $answer), 43;
S04-statement-parsing/hash.t	7	raku parse error line 7: syntax error	isa-ok hash('a', 1), Hash, 'hash() returns a Hash';
S04-statements/do.t	7	raku parse error line 7: syntax error	throws-like 'my $i = 1; do { $i++ } while $i < 5;', X::Obsolete,
S04-statements/for-scope.t	16	raku parse error line 16: syntax error	for 1 .. 3 { push @inside, $_; }
S04-statements/for.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S04-statements/for_with_only_one_item.t	80	raku parse error line 80: syntax error	for ($a,) -> $v is rw { $v++ }
S04-statements/gather.t	11	raku parse error line 11: syntax error	my @a := gather {
S04-statements/given.t	13	raku parse error line 13: syntax error	my ($t, $f);
S04-statements/if.t	97	raku parse error line 97: syntax error	if func 1, 2, 3 { $var = 4 } else { $var = 5 };
S04-statements/label.t	9	raku parse error line 9: syntax error	A: while $x++ < 2 {
S04-statements/last.t	53	raku parse error line 53: syntax error	$_ == 3 && last;
S04-statements/loop.t	42	raku parse error line 42: syntax error	loop (;;) { $i++; last; }
S04-statements/next.t	38	raku parse error line 38: syntax error	my $tracker = 0; for 1..5 { $_ > 3 && next; $tracker = $_;}
S04-statements/no-implicit-block.t	9	raku parse error line 9: syntax error	if (my $x = 2) == 2 {
S04-statements/once.t	7	raku parse error line 7: syntax error	is(EVAL(q{{
S04-statements/quietly.t	7	raku parse error line 7: syntax error	dies-ok { quietly { die 'not quiet enough' } }, '"die" in "quietly" dies';
S04-statements/redo.t	15	raku parse error line 15: syntax error	push @log, "before";
S04-statements/repeat.t	65	raku parse error line 65: syntax error	my $x = 0; repeat while $x < 10 { $x++ }
S04-statements/return.t	26	raku parse error line 26: syntax error	sub foobar { return if 1; };
S04-statements/sink.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S04-statements/terminator.t	19	raku parse error line 19: syntax error	throws-like '{my $x = 2;', X::Syntax::Missing, 'open closure';
S04-statements/try.t	16	raku parse error line 16: syntax error	ok (try { die 'foo' }) === Nil, 'try returns Nil when exception was caught';
S04-statements/unless.t	66	raku parse error line 66: syntax error	subtest '`else` and kin with `unless` errors out' => {
S04-statements/when.t	5	raku parse error line 5: syntax error	my $c = { when 1 { 'one' }; when 2 { 'two!' }; default { 'many' } };
S04-statements/while.t	51	raku parse error line 51: syntax error	while @array.pop -> $x {
S04-statements/with.t	5	raku parse error line 5: syntax error	sub oops { fail "oops" }
S05-capture/alias.t	17	raku parse error line 17: syntax error	ok("abcd" ~~ m/a  $<foo>=(..)  d/, 'Hypothetical variable capture');
S05-capture/array-alias.t	17	raku parse error line 17: syntax error	ok("  a b\tc" ~~ m/@<chars>=( \s+ \S+ )+/, 'Named simple array capture');
S05-capture/caps.t	15	raku parse error line 15: syntax error	ok $/.caps ~~ Iterable, '$/.caps returns something Iterable';
S05-capture/dot.t	19	raku parse error line 19: syntax error	my regex dotdot { (.)(.) };
S05-capture/match-object.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S05-capture/named.t	17	raku parse error line 17: syntax error	my regex fishy { (.*)shark };
S05-capture/subrule.t	17	raku parse error line 17: syntax error	my regex abc {abc}
S05-grammar/action-stubs.t	14	raku parse error line 14: syntax error	has $.in-a = 0;
S05-grammar/example.t	47	raku parse error line 47: syntax error	is(~($content ~~ m/<speaker>/), 'tr', 'read token from grammar namespace');
S05-grammar/inheritance.t	10	raku parse error line 10: syntax error	token TOP { <foo> };
S05-grammar/namespace.t	26	raku parse error line 26: syntax error	rule TOP {\d+};
S05-grammar/polymorphism.t	25	raku parse error line 25: syntax error	grammar Another is Other { };
S05-grammar/protoregex.t	5	raku parse error line 5: syntax error	token TOP { ^ <alt> $ };
S05-grammar/protos.t	12	raku parse error line 12: syntax error	proto token fred { <...> }
S05-grammar/signatures.t	13	raku parse error line 13: syntax error	token fred($arg, $bar?) {    #OK not used
S05-grammar/ws.t	9	raku parse error line 9: syntax error	token   ws { 'x' };
S05-interpolation/lexicals.t	4	raku parse error line 4: syntax error	my regex abc { abc }
S05-interpolation/regex-in-variable.t	17	raku parse error line 17: syntax error	my $var = rx/a+b/;
S05-mass/charsets.t	8	raku parse error line 8: syntax error	my $latin-chars = [~] chr(0)..chr(0xFF);
S05-mass/named-chars.t	16	raku parse error line 16: syntax error	ok("abc\x[a]def" ~~ m/\c[LINE FEED]/, 'Unanchored named LINE FEED');
S05-mass/properties-block.t	17	raku parse error line 17: syntax error	ok(!( "\x[531A]"  ~~ m/^<:InAlphabeticPresentationForms>$/ ), q{Don't match unrelated <InAlphabeticP
S05-mass/properties-derived.t	22	raku parse error line 22: syntax error	ok("\c[DIGIT ZERO]" ~~ m/^<:ASCIIHexDigit>$/, q{Match <:ASCIIHexDigit>} );
S05-mass/properties-general.t	24	raku parse error line 24: syntax error	ok("\x[846D]" ~~ m/^<:L>$/, q{Match <:L> (Letter)} );
S05-mass/properties-script.t	18	raku parse error line 18: syntax error	ok("\c[YI SYLLABLE IT]" ~~ m/^<:bc<L>>$/, q{Match (Left-to-Right)} );
S05-mass/recursive.t	15	raku parse error line 15: syntax error	my regex r { <?> || x <&r> }
S05-mass/rx.t	6	raku parse error line 6: syntax error	sub matchcheck(*@) { 1 }
S05-mass/stdrules.t	18	raku parse error line 18: syntax error	ok("abc1_2" ~~ m/^ <ident> $/, '<ident>');
S05-match/arrayhash.t	13	raku parse error line 13: syntax error	ok(@a ~~ / 'b' /, q|@a ~~ / 'b' /|);
S05-match/blocks.t	18	raku parse error line 18: syntax error	is ~$/, 'a', '... and can use the match var';
S05-match/capturing-contexts.t	11	raku parse error line 11: syntax error	my $match = 'abd' ~~ m/ (a) (b) c || (\w) b d /;
S05-match/make.t	14	raku parse error line 14: syntax error	ok($/, 'matched');
S05-match/non-capturing.t	17	raku parse error line 17: syntax error	ok($str ~~ m{a(b+)c}, 'Matched 1');
S05-match/positions.t	14	raku parse error line 14: syntax error	ok($str ~~ m/ a .+ A /, 'Match from start');
S05-metachars/closure.t	27	raku parse error line 27: syntax error	ok("abc" ~~ m/a(bc){$<caught> = $0}/, 'Inner match');
S05-metachars/line-anchors.t	17	raku parse error line 17: syntax error	my $str = q{abc
S05-metachars/newline.t	14	raku parse error line 14: syntax error	ok("\n" ~~ m/\n/, '\n');
S05-metachars/tilde.t	8	raku parse error line 8: syntax error	my regex t1 {
S05-metasyntax/angle-brackets.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S05-metasyntax/assertions.t	17	raku parse error line 17: syntax error	ok("1"       ~~ m/ (\d) <?{$0 < 5}> /,           '1 < 5');
S05-metasyntax/changed.t	20	raku parse error line 20: syntax error	throws-like '$str ~~ m/bc$/m', X::Obsolete, '/m modifier is gone';
S05-metasyntax/charset.t	18	raku parse error line 18: syntax error	ok("zyxaxyz" ~~ m/(<[aeiou]>)/, 'Simple set');
S05-metasyntax/delimiters.t	7	raku parse error line 7: syntax error	my @delims = < ^ ° ! " § $ % @ € & / = ? ` * + ~ ; , . | >;
S05-metasyntax/interpolating-closure.t	17	raku parse error line 17: syntax error	my regex abc { a b c }
S05-metasyntax/litvar.t	25	raku parse error line 25: syntax error	ok($var ~~ m/$var/, 'Simple scalar interpolation');
S05-metasyntax/longest-alternative.t	10	raku parse error line 10: syntax error	ok $str ~~ m:c(0)/a|aa|aaaa/, 'basic sanity with |';
S05-metasyntax/lookaround.t	14	raku parse error line 14: syntax error	ok("a cdef" ~~ m/<after a <.ws> c> def/, 'Lookbehind');
S05-metasyntax/null.t	17	raku parse error line 17: syntax error	ok("" ~~ m/<?>/, 'Simple null as <?>');
S05-metasyntax/proto-token-ltm.t	6	raku parse error line 6: syntax error	proto token TOP {*}
S05-metasyntax/regex.t	7	raku parse error line 7: syntax error	throws-like 'qr/foo/', X::Obsolete, 'qr// is gone';
S05-metasyntax/repeat.t	20	raku parse error line 20: syntax error	ok("abcabcabcabcd" ~~ m/'abc'**4/, 'Fixed exact repetition');
S05-metasyntax/sequential-alternation.t	9	raku parse error line 9: syntax error	ok $str ~~ m/x||xx||xxxx/;
S05-metasyntax/single-quotes.t	18	raku parse error line 18: syntax error	ok("ab cd" ~~ m/a 'b c' d/, 'ab cd 1');
S05-metasyntax/unknown.t	9	raku parse error line 9: syntax error	throws-like '"aa!" ~~ /!/', X::Syntax::Regex::UnrecognizedMetachar,
S05-metasyntax/unicode-property-pair.t	17	raku parse error line 17: syntax error	is 'FooBar' ~~ /<:name(/:s LATIN SMALL LETTER/)>+/,   'oo', 'match character names';
S05-modifier/continue.t	7	raku parse error line 7: syntax error	my regex simple { . a };
S05-modifier/counted-match.t	20	raku parse error line 20: syntax error	throws-like '$data.match(/fo+/, :nth(0))', Exception, message => rx/nth/;
S05-modifier/counted.t	25	raku parse error line 25: syntax error	throws-like '$data ~~ m:nth(0)/fo+/', Exception, message => rx/nth/;
S05-modifier/global.t	12	raku parse error line 12: syntax error	my @matches = "hello world".match(/.o/, :g).list;
S05-modifier/ignorecase.t	19	raku parse error line 19: syntax error	ok("abcDEFghi" ~~ m/abc (:i def) ghi/, 'Match');
S05-modifier/ignorecase-and-ignoremark.t	16	raku parse error line 16: syntax error	ok(!'ä' ~~ m/a/,  'No :ignoremark: a doesnt match ä');
S05-modifier/ignoremark.t	26	raku parse error line 26: syntax error	“so('$Haystack' ~~ /:m $needle /), $expected — Ignoremark: $Haystack { $expected ?? ‘matches�
S05-modifier/ii.t	23	raku parse error line 23: syntax error	my $test_str = $t[0];
S05-modifier/my.t	7	raku parse error line 7: syntax error	my token hasconstant {
S05-modifier/overlapping.t	28	raku parse error line 28: syntax error	ok($str ~~ m:i:overlap/ a (.+) a /, "Repeatable overlapping match ($rep)" );
S05-modifier/pos.t	15	raku parse error line 15: syntax error	ok(m:pos/abc/, "Matched 1: '$/'" );
S05-modifier/repetition-exhaustive.t	19	raku parse error line 19: syntax error	my regex rx { a b+ };
S05-modifier/repetition.t	7	raku parse error line 7: syntax error	ok('abab' ~~ m:2x/ab/,  ':2x (repetition) modifier (+)');
S05-modifier/sigspace.t	12	raku parse error line 12: syntax error	ok(!( "abc  def" ~~ m/abc  def/ ), 'Literal space nonmatch' );
S05-substitution/67222.t	5	raku parse error line 5: syntax error	$_.=subst( /<-[(),]>+/, { "'$/'" }, :g );
S05-substitution/match.t	9	raku parse error line 9: syntax error	ok $str.match(/h/),         'We can use match';
S05-substitution/subst.t	11	raku parse error line 11: syntax error	is $str.subst(/h/,'f'),       'fello', 'We can use subst';
S05-transliteration/79778.t	5	raku parse error line 5: syntax error	is "this sentence no verb".trans( / \s+ / => " " ), 'this sentence no verb',"got expected string"  ;
S05-transliteration/trans.t	118	raku parse error line 118: syntax error	is('bookkeeper'.trans(:s, 'a..z' => 'a..z'), 'bokeper',
S05-transliteration/with-closure.t	12	raku parse error line 12: syntax error	is 'aXbXcX'.trans(:c, 'X' => { ++$x }), '1X2X3X', 'Can use a closure on the RHS with :c';
S06-advanced/callframe.t	10	raku parse error line 10: syntax error	isa-ok callframe(), CallFrame, 'callframe() returns a CallFrame';
S06-advanced/callsame.t	8	raku parse error line 8: syntax error	push @called, 'Numeric';
S06-advanced/lexical-subs.t	10	raku parse error line 10: syntax error	throws-like 'g', X::Undeclared::Symbols,
S06-advanced/recurse.t	18	raku parse error line 18: syntax error	@_[0] < 2 ?? 1 !! &?ROUTINE(@_[0] - 2) + &?ROUTINE(@_[0] - 1);
S06-advanced/return.t	50	raku parse error line 50: syntax error	ok(bare_return() =:= Nil, "A bare return is Nil");
S06-advanced/stub.t	3	raku parse error line 3: syntax error	BEGIN plan 13;
S06-advanced/wrap.t	18	raku parse error line 18: syntax error	push @log, "foo";
S06-currying/assuming-and-mmd.t	13	raku parse error line 13: syntax error	is( try { { $^a }.assuming(123)() }, 123, 'Assumptive Blocks' );
S06-currying/misc.t	11	raku parse error line 11: syntax error	is-primed-sig(sub (::T $a, $b, :$c) { }, :($b, :$c), 1);
S06-currying/named.t	14	raku parse error line 14: syntax error	my $w = &tester.assuming(b => 'x');
S06-currying/positional.t	7	raku parse error line 7: syntax error	is-primed-sig(sub () { }, :(), );
S06-currying/slurpy.t	8	raku parse error line 8: syntax error	sub capcap (|c ($a, $b?), |d ($c, $d?)) { "a$a b$b c$c d$d" };
S06-multi/by-trait.t	11	raku parse error line 11: syntax error	multi sub uno_mas( int $rw is rw ) { $primrw_call++; return $rw * 2 }
S06-multi/lexical-multis.t	8	raku parse error line 8: syntax error	my multi foo() { 42 }
S06-multi/positional-vs-named.t	12	raku parse error line 12: syntax error	multi earth (:$me!)                 {"me $me"};
S06-multi/proto.t	7	raku parse error line 7: syntax error	proto foo($x) { * }    #OK not used
S06-multi/redispatch.t	12	raku parse error line 12: syntax error	multi a(Int $) { $tracker ~= 'Int'; nextsame; $tracker ~= 'Int' };
S06-multi/subsignature.t	13	raku parse error line 13: syntax error	multi sub uno_mas(|c( Int $ro       )) { $ro_call++; return 1 + $ro }
S06-multi/syntax.t	15	raku parse error line 15: syntax error	multi sub bar { "empty" }
S06-multi/type-based.t	9	raku parse error line 9: syntax error	multi foo (5)          { "Constant"  }
S06-multi/unpackability.t	7	raku parse error line 7: syntax error	multi sub foo ([$a])            { return "one" }   #OK not used
S06-multi/value-based.t	10	raku parse error line 10: syntax error	multi m1("foo") { 1 }
S06-operator-overloading/imported-subs.t	30	raku parse error line 30: syntax error	dies-ok { EVAL('3 notthere 4') }, 'not-exported operator was not imported';
S06-operator-overloading/methods.t	11	raku parse error line 11: syntax error	method postcircumfix:<{ }>($key) { %!attrs{$key} }
S06-operator-overloading/semicolon.t	9	raku parse error line 9: syntax error	sub infix:<;>($a, $b) {
S06-operator-overloading/sub.t	18	raku parse error line 18: syntax error	sub postfix:<W> ($wobble) { return "ANDANDAND$wobble"; };
S06-operator-overloading/term.t	5	raku parse error line 5: syntax error	package Foo {
S06-operator-overloading/workout.t	13	raku parse error line 13: syntax error	multi method new (*@x where { @x.elems == 3 }) { self.bless(coords => @x); }
S06-other/anon-hashes-vs-blocks.t	8	raku parse error line 8: syntax error	'1' => { '2' => 3, '4' => 5 },
S06-other/introspection.t	8	raku parse error line 8: syntax error	only sub only-sub($a, $b) { "only" };   #OK not used
S06-other/main-eval.t	12	raku parse error line 12: syntax error	EVAL q[
S06-other/main.t	12	raku parse error line 12: syntax error	sub exit { }
S06-other/main-usage.t	10	raku parse error line 10: syntax error	is_run 'sub MAIN($x) { }; sub GENERATE-USAGE(|) { "GENERATE-USAGE() called" }',
S06-other/main-semicolon.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S06-other/misc.t	9	raku parse error line 9: syntax error	throws-like 'e("wtz")', X::Undeclared,
S06-other/pairs-as-lvalues.t	7	raku parse error line 7: syntax error	throws-like 'my $var; (key => $var) = "value"', X::Assignment::RO;
S06-parameters/smiley.t	5	raku parse error line 5: syntax error	is { sub a(Int $a)   { $a }; a Int }(), Int, 'can Int   take an Int:U';
S06-routine-modifiers/lvalue-subroutines.t	18	raku parse error line 18: syntax error	my $lastvar = sub () is rw { $var2      };
S06-routine-modifiers/native-lvalue-subroutines.t	12	raku parse error line 12: syntax error	sub returns-native-int-rw-untyped() is rw { $i }
S06-routine-modifiers/proxy.t	22	raku parse error line 22: syntax error	sub lvalue_test1() is rw {
S06-routine-modifiers/scoped-named-subs.t	8	raku parse error line 8: syntax error	my Str sub myNamedStr() { return 'string' };
S06-signature/arity.t	10	raku parse error line 10: syntax error	sub a_four  ($a, $b, @c, %d) { };   #OK not used
S06-signature/closure-parameters.t	8	raku parse error line 8: syntax error	my sub testit (&testcode) {testcode()}
S06-signature/code.t	8	raku parse error line 8: syntax error	our $collector = 2;
S06-signature/defaults.t	15	raku parse error line 15: syntax error	sub value_v(Code $func = &doubler) {
S06-signature/definite-return.t	11	raku parse error line 11: syntax error	my sub return-nil(--> Nil) {
S06-signature/errors.t	12	raku parse error line 12: syntax error	lives-ok { bar(reverse(1,2)) }, 'slurpy args are not bounded (2)';
S06-signature/introspection.t	16	raku parse error line 16: syntax error	ok &a.signature.params ~~ Positional, '.params does Positional';
S06-signature/mixed-placeholders.t	9	raku parse error line 9: syntax error	is $:DietCoke, 6, "Placeholder vars work";
S06-signature/multidimensional.t	13	raku parse error line 13: syntax error	my @AoA = get_multidim_arglist(@array1; @array2);
S06-signature/multi-invocant.t	7	raku parse error line 7: syntax error	my @params = &simple.signature.params;
S06-signature/named-parameters.t	13	raku parse error line 13: syntax error	dies-ok { EVAL('a(g=>7)') }, 'Dies on passing superfluous arguments';
S06-signature/named-placeholders.t	7	raku parse error line 7: syntax error	sub one_placeholder is test-assertion {
S06-signature/named-renaming.t	6	raku parse error line 6: syntax error	sub f(:a(:$b)) { $b }
S06-signature/optional.t	39	raku parse error line 39: syntax error	throws-like 'sub wrong1 ($a?, $b) {...}', X::Parameter::WrongOrder,
S06-signature/outside-subroutine.t	6	raku parse error line 6: syntax error	subtest 'signature binding outside of routine calls' => {
S06-signature/passing-arrays.t	16	raku parse error line 16: syntax error	is count(my @b = 1, 2, 3, 4), 4, 'count(my @b = 1, 2, 3)';
S06-signature/passing-hashes.t	7	raku parse error line 7: syntax error	sub sanity() is test-assertion {
S06-signature/positional-placeholders.t	7	raku parse error line 7: syntax error	sub one_placeholder is test-assertion {
S06-signature/positional.t	4	raku parse error line 4: syntax error	sub my_first  ($x, $,  $ ) { $x };
S06-signature/scalar-type.t	11	raku parse error line 11: syntax error	sub make_hash() { return {'z'=>'y','x'=>'w'} }
S06-signature/shape.t	5	raku parse error line 5: syntax error	sub single-dim(@a[3]) { }
S06-signature/sigilless.t	7	raku parse error line 7: syntax error	sub identity(\x) { x }
S06-signature/slurpy-and-interpolation.t	10	raku parse error line 10: syntax error	sub invoke (*@args) { baz(|@args) }
S06-signature/slurpy-params.t	22	raku parse error line 22: syntax error	dies-ok {EVAL(' mixed()')},      'at least one arg required';
S06-signature/slurpy-placeholders.t	7	raku parse error line 7: syntax error	sub positional_slurpy is test-assertion {
S06-signature/sub-ref.t	25	raku parse error line 25: syntax error	my $foo = sub () { 42 };
S06-signature/tree-node-parameters.t	10	raku parse error line 10: syntax error	my sub traverse_hash (%top (:$left, :$right, *%), $desc?) {
S06-signature/type-capture.t	9	raku parse error line 9: syntax error	sub basic_capture(::T $x) { T }   #OK not used
S06-signature/types.t	7	raku parse error line 7: syntax error	sub f($x) returns Int { return $x };
S06-signature/unpack-array.t	6	raku parse error line 6: syntax error	sub foo($x, [$y, *@z]) {
S06-signature/unpack-object.t	6	raku parse error line 6: syntax error	for a => 1, b => 2 -> Pair $p (:$key, :$value) {
S06-signature/unspecified.t	11	raku parse error line 11: syntax error	is &simple.signature.raku, ':()', 'signature is :() when none is specified';
S06-traits/as.t	11	raku parse error line 11: syntax error	sub t1(Int() $x) is test-assertion {
S06-traits/is-assoc.t	5	raku parse error line 5: syntax error	sub infix:<lea>($a, $b) is assoc<left> {
S06-traits/is-copy.t	20	raku parse error line 20: syntax error	sub copy_tester ($copy_tester is copy = 5, $bar is copy = 10) {
S06-traits/is-readonly.t	11	raku parse error line 11: syntax error	ok (try { VAR($a).defined }), ".VAR on a plain normal initialized variable returns true";
S06-traits/is-rw.t	19	raku parse error line 19: syntax error	dies-ok { EVAL('foo(28)') }, 'is rw requires a variable';
S06-traits/misc.t	24	raku parse error line 24: syntax error	',
S06-traits/native-is-copy.t	7	raku parse error line 7: syntax error	sub int-is-copy(int $x is copy) is test-assertion {
S06-traits/native-is-rw.t	8	raku parse error line 8: syntax error	sub with-rw-int(int $x is rw) {
S06-traits/precedence.t	13	raku parse error line 13: syntax error	do {
S07-slip/slip.t	5	raku parse error line 5: syntax error	is (1, |(2,3), 4).gist, '(1 2 3 4)', "simple | middle";
S06-traits/slurpy-is-rw.t	10	raku parse error line 10: syntax error	lives-ok {
S09-autovivification/autoincrement.t	15	raku parse error line 15: syntax error	try $foo[0]++;
S09-autovivification/autovivification.t	10	raku parse error line 10: syntax error	ok %hash<a>:!exists, 'just mentioning a hash value should not autovivify it';
S09-hashes/objecthash.t	9	raku parse error line 9: syntax error	my %h{Any};
S09-subscript/slice.t	32	raku parse error line 32: syntax error	is-deeply(@array[0...3], (3,7,9,11),  "finite sequence slice");
S09-subscript/multidim-assignment.t	6	raku parse error line 6: syntax error	@fifties-novels[2 ; 2,3] = "Charlotte's Web", "The Voyage of the Dawn Treader";
S09-multidim/XX-POS-on-dimensioned.t	7	raku parse error line 7: syntax error	my @arr := Array.new(:shape(2;2));
S09-multidim/XX-POS-on-undimensioned.t	14	raku parse error line 14: syntax error	isa-ok @a.AT-POS(-1, 0), Failure;
S09-multidim/assign.t	5	raku parse error line 5: syntax error	lives-ok { my @a[3] = 1, 2, 3 },
S09-multidim/decl.t	9	raku parse error line 9: syntax error	is @a.shape, (*,), 'Shape of untyped array is (*,)';
S09-multidim/indexing.t	5	raku parse error line 5: syntax error	my @arr := Array.new(:shape(2;2));
S09-multidim/methods.t	7	raku parse error line 7: syntax error	my @arr := Array.new(:shape(2;2));
S09-multidim/subs.t	7	raku parse error line 7: syntax error	my @arr := Array.new(:shape(2;2));
S09-typed-arrays/arrays.t	9	raku parse error line 9: syntax error	ok @x.VAR.of === Int, '@x.VAR.of of typed array (my Int @x)';
S09-typed-arrays/hashes.t	16	raku parse error line 16: syntax error	lives-ok { %h = (a => 3, b => 7) }, 'can assign Ints to an Hash of Int';
S09-typed-arrays/native.t	7	raku parse error line 7: syntax error	dies-ok { array.new }, 'Must use native array with type parameter (1)';
S09-typed-arrays/native-decl.t	7	raku parse error line 7: syntax error	ok @is ~~ array[int], 'my int @x gives a native int array';
S09-typed-arrays/native-int.t	6	raku parse error line 6: syntax error	@int.push:   int64;
S09-typed-arrays/native-num.t	5	raku parse error line 5: syntax error	@num.push:  num64;
S10-packages/basic.t	14	raku parse error line 14: syntax error	my regex fairly_conclusive_platform_error {:i ^\N* <<Null?>>}
S10-packages/joined-namespaces.t	10	raku parse error line 10: syntax error	eval-lives-ok 'my class A::B { ... }; A::B.new(); class A::B { };',
S10-packages/precompilation.t	11	raku parse error line 11: syntax error	BEGIN my $lib-path = $*PROGRAM.parent(2).IO;
S10-packages/use-with-class.t	18	raku parse error line 18: syntax error	ok Stupid::Class.new(), 'can instantiate object of "imported" class';
S11-compunit/compunit-dependencyspecification.t	5	raku parse error line 5: syntax error	dies-ok { CompUnit::DependencySpecification.new };
S11-compunit/compunit-repository.t	5	raku parse error line 5: syntax error	for <id need loaded>.combinations[0 .. *-2] {
S11-compunit/rt126904.t	8	raku parse error line 8: syntax error	my $proc = run $*EXECUTABLE, '-I', $lib-path, '-e',
S11-modules/export.t	12	raku parse error line 12: syntax error	sub exp_no_parens    is export                   { 'r_exp_no_parens' }
S11-modules/importing.t	13	raku parse error line 13: syntax error	ok( &foo, 'Foo::foo is defined (explicitly :DEFAULT)' );
S11-modules/import-multi.t	10	raku parse error line 10: syntax error	multi sub Afoo( Int $a ) is export { 'sub A::Afoo Int' };
S11-modules/import-tag.t	10	raku parse error line 10: syntax error	use Foo :others;
S11-modules/import.t	10	raku parse error line 10: syntax error	sub Afoo() is export { 'sub A::Afoo' };
S11-modules/lexical.t	11	raku parse error line 11: syntax error	dies-ok {EVAL('foo()') }, 'sub is only imported into the inner lexical scope';
S11-modules/need.t	8	raku parse error line 8: syntax error	need Export_PackA;
S11-modules/nested.t	12	raku parse error line 12: syntax error	eval-lives-ok 'use A::A', 'Can load classes from nested modules';
S11-modules/require.t	1	raku parse error line 1: syntax error	my $required-Test = (require Test <&plan &is &lives-ok &skip &todo
S11-repository/curli-install.t	10	raku parse error line 10: syntax error	rm_rf $repo-path.IO if $repo-path.IO.e;
S11-repository/cur-candidates.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S11-repository/cur-current-distribution.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S12-attributes/class.t	17	raku parse error line 17: syntax error	our $.bar = 23;
S12-attributes/clone.t	21	raku parse error line 21: syntax error	lives-ok {
S12-attributes/defaults.t	24	raku parse error line 24: syntax error	my Spaceship $spaceship .= new;
S12-attributes/delegation.t	14	raku parse error line 14: syntax error	method hi() { 42 };
S12-attributes/inheritance.t	17	raku parse error line 17: syntax error	lives-ok {$o = B.new(a => 'blubb') }, 'Can initialize inherited attribute';
S12-attributes/instance.t	11	raku parse error line 11: syntax error	throws-like 'has $.x;', X::Attribute::NoPackage,
S12-attributes/mutators.t	13	raku parse error line 13: syntax error	our ($count-s, $count-m) = (0, 0);
S12-attributes/native.t	2	raku parse error line 2: syntax error	use lib $*PROGRAM.parent(2).add: 'packages/Test-Helpers';
S12-attributes/recursive.t	19	raku parse error line 19: syntax error	lives-ok {
