# VERBATIM RUNNER BOARD LINES, kept so any two readings of one suite are diffable after the fact (ceo CEO-827).
# Each line is the runner's OWN board output, unedited. A receipt that paraphrases a board cannot be compared by
# util_suite_population_diff.py, which is the gap the coo measured on the 2026-09-17 SNOBOL4 pair.
# tree	suite	measurer	verbatim line
ffbf5f3e6	inria	cto	INRIA_SUITE_BOARD total=445 m3_pass=436 m3_fail=9 m3_crash=0 m4_pass=436 m4_fail=9 m4_crash=0 is the OUTCOME-CLASS-ONLY upper bound, which ignores what a goal bound and can only move down when tightened
