file	line	scope	name	bound	size	dims	guard
src/runtime/rt/rt.c	367	file	g_rt_frames	RT_FRAME_STACK_MAX	256		UNGUARDED
src/runtime/rt/rt.c	589	local	cn	264	264		
src/runtime/rt/rt.c	767	file	g_call_args	CALL_ARGS_MAX	64		guarded
src/runtime/rt/rt.c	782	local	chain	5	5		
src/runtime/rt/rt.c	1000	local	cn	264	264		
src/runtime/rt/rt.c	1107	local	cn	264	264		
src/runtime/rt/rt.c	1118	local	cn	264	264		
src/runtime/rt/rt.c	1122	file	g_initial_fired	RT_INITIAL_MAX	8192		guarded
src/runtime/rt/rt.c	1133	field	regs	5	5		
src/runtime/rt/rt.c	1135	field	args	CALL_ARGS_MAX	64		guarded
src/runtime/rt/rt.c	1165	local	d	2	2		
src/runtime/rt/rt.c	1186	local	d	2	2		
src/runtime/rt/rt.c	1212	file	out2	2	2		
src/runtime/rt/rt.c	1227	local	cregs	5	5		
src/runtime/rt/rt.c	1241	local	out2	2	2		
src/runtime/rt/rt.c	1272	local	out2	2	2		
src/runtime/rt/rt.c	1289	file	g_proc_idx_slot	DCR_CELL_CACHE_SIZE	2048		guarded
src/runtime/rt/rt.c	1290	file	g_proc_idx_key	DCR_CELL_CACHE_SIZE	2048		guarded
src/runtime/rt/rt.c	1470	local	_ta	16	16		
src/runtime/rt/rt.c	1488	file	g_rt_dc_fns_store	RT_DC_FNS_MAX	8192		guarded
src/runtime/rt/rt.c	1833	file	e	0	0		
src/runtime/rt/rt.c	1904	local	cell	300	300		
src/runtime/rt/rt.c	2008	local	buf	64	64		
src/runtime/rt/rt.c	2043	file	g_rt_cap_list	RT_MAX_CAPTURES	256		UNGUARDED
src/runtime/rt/rt_coexpr.c	39	file	w	2	2		
src/runtime/rt/rt_coexpr.c	259	file	regs	7	7		
src/runtime/rt/rt_coexpr.c	306	local	regs	7	7		
src/runtime/rt/rt_coexpr.h	28	field	rtcc_spill	32	32		
src/runtime/rt/rt_coexpr.h	42	local	regs	7	7		
src/runtime/rt/rt_slab.c	8	file	k_bytes	NKLASS	3		guarded
src/runtime/rt/rt_slab.c	9	file	g_free	NKLASS	3		guarded
src/runtime/rt_runtime.c	24	file	g_dcap	BB_DCAP_MAX	32		UNGUARDED
src/runtime/rt_runtime.c	34	file	name	64	64		
src/runtime/rt_runtime.c	34	file	fields	64	64	[64]	
src/runtime/rt_runtime.c	46	file	g_save_stack	SAVE_MAX	4096		UNGUARDED
src/runtime/rt_runtime.c	52	file	g_seq_cache	SEQ_CACHE_MAX	64		UNGUARDED
src/runtime/rt_runtime.c	56	file	g_susp_gen_cache	SUSP_GEN_CACHE_MAX	64		UNGUARDED
src/runtime/rt_runtime.c	62	param	subj_name	0	0		
src/runtime/rt_runtime.c	250	local	buf	4096	4096		
src/runtime/rtx/rtcc.h	29	local	rtccb	32	32		
src/runtime/rtx/rtcc_init.c	6	file	rtccb	32	32		
src/runtime/rtx/rtx_str_test.c	9	file	bytes	512	512		
src/runtime/rtx/rtx_str_test.c	46	static	big	600	600		
src/runtime/rtx/rtx_str_test.c	53	local	nm	64	64		
src/runtime/runtime_eval.c	41	file	e	0	0		
src/runtime/runtime_eval.c	234	local	_m3pfx	300	300		
src/runtime/runtime_eval.c	267	local	e	0	0		
src/runtime/runtime_eval.c	338	local	g_core_errjmp_stk	64	64		
src/runtime/runtime_eval.c	470	local	lname	256	256		
src/runtime/runtime_eval.c	486	local	lname	256	256		
src/runtime/runtime_eval.c	553	param	lbl	0	0		
src/runtime/runtime_eval.c	571	param	lbl	0	0		
src/runtime/runtime_init.c	25	file	g_zdp_rbp_tab	ZDP_RBP_TAB_N * 2	131072		
src/runtime/runtime_init.c	34	local	b	256	256		
src/runtime/runtime_init.c	43	file	g_zsm	ZSM_N	65536		guarded
src/runtime/runtime_init.c	44	file	g_zsm_tr_node	ZSM_TRACE	2048		guarded
src/runtime/runtime_init.c	45	file	g_zsm_tr_kind	ZSM_TRACE	2048		guarded
src/runtime/runtime_init.c	51	file	g_zsm_seen_nodes	ZSM_N	65536		guarded
src/runtime/runtime_init.c	124	local	b	256	256		
src/runtime/runtime_init.c	133	local	b	256	256		
src/runtime/runtime_init.c	137	local	b	256	256		
src/runtime/runtime_init.c	146	local	b	256	256		
src/runtime/runtime_init.c	150	local	b	256	256		
src/runtime/runtime_init.c	160	local	b	256	256		
src/runtime/runtime_init.c	165	local	b	256	256		
src/runtime/string_builtins.c	26	local	xlat	256	256		
src/runtime/string_ops.c	108	local	sci	64	64		
src/runtime/string_ops.c	110	local	digits	40	40		
src/runtime/string_ops.c	118	local	out	80	80		
src/runtime/string_ops.c	152	local	sci	64	64		
src/runtime/string_ops.c	154	local	digits	40	40		
src/runtime/string_ops.c	160	local	out	64	64		
src/runtime/unification.c	98	file	seen	1024	1024		
src/runtime/unification.c	98	file	vnv	256	256		
src/runtime/unification.c	234	local	fb	64	64		
src/runtime/unification.c	237	local	t	64	64		
src/runtime/unification.c	593	local	elems	64	64		
src/runtime/unification.c	745	local	buf0	512	512		
src/runtime/unification.c	764	local	bufz	512	512		
src/runtime/unification.c	795	local	cps	4096	4096		
src/runtime/unification.c	801	local	cs	8	8		
src/runtime/unification.c	810	local	out	512	512		
src/runtime/unification.c	921	local	fpos	256	256		
src/runtime/unification.c	940	local	u	4	4		
src/runtime/unification.c	1035	local	dig	32	32		
src/runtime/unification.c	1035	local	outb	96	96		
src/runtime/unification.c	1049	local	buf	80	80		
src/runtime/unification.c	1049	local	outb	82	82		
src/runtime/unification.c	1094	local	spec	8	8		
src/runtime/unification.c	1138	local	b0	256	256		
src/runtime/unification.c	1148	local	c2	2	2		
src/runtime/unification.c	1149	local	c2	2	2		
src/runtime/unification.c	1185	local	b0	256	256		
src/runtime/unification.c	1189	local	c2	2	2		
src/runtime/unification.c	1195	local	c2	2	2		
src/runtime/unification.c	1200	local	seen	256	256		
src/runtime/unification.c	1281	local	a	256	256		
src/runtime/unification.c	1319	local	pool	8192	8192		
src/runtime/unification.c	1337	local	svars	8192	8192		
src/runtime/unification.c	1347	local	elems	4096	4096		
src/runtime/unification.c	1362	local	out_idx	4096	4096		
src/runtime/unification.c	1409	local	elems	4096	4096		
src/runtime/unification.c	1420	local	out_idx	4096	4096		
src/runtime/unification.c	1439	local	elems	4096	4096		
src/runtime/unification.c	1463	local	elems	4096	4096		
src/runtime/unification.c	1468	local	groups	4096	4096		
src/runtime/unification.c	1473	local	vlist	4096	4096		
src/runtime/unification.c	1491	local	elems	4096	4096		
src/runtime/unification.c	1502	local	kelems	4096	4096		
src/runtime/unification.c	1503	local	velems	4096	4096		
src/runtime/unification.c	1577	local	pool	8192	8192		
src/runtime/unification.c	1591	local	rest_pairs	8192	8192		
src/runtime/unification.c	1661	local	used	8192	8192		
src/runtime/unification.c	1677	local	pool	8192	8192		
src/runtime/unification.c	1683	local	nb	32	32		
src/runtime/unification.c	1760	local	vaddr	256	256		
src/runtime/unification.c	1789	local	nm	200	200		
src/runtime/unification.c	1794	local	pi	2	2		
src/runtime/unification.c	1797	local	ee	2	2		
src/runtime/unification.c	1800	local	er	2	2		
src/runtime/unification.c	1813	local	pi	2	2		
src/runtime/unification.c	1813	local	te	2	2		
src/runtime/unification.c	1813	local	er	2	2		
src/runtime/unification.c	1827	local	ee	1	1		
src/runtime/unification.c	1827	local	pi	2	2		
src/runtime/unification.c	1827	local	ct	2	2		
src/runtime/unification.c	1827	local	er	2	2		
src/runtime/unification.c	1844	local	fe	2	2		
src/runtime/unification.c	1844	local	er	2	2		
src/runtime/unification.c	1856	local	fe	1	1		
src/runtime/unification.c	1856	local	er	2	2		
src/runtime/unification.c	1867	local	fe	1	1		
src/runtime/unification.c	1867	local	er	2	2		
src/runtime/unification.c	1878	local	er	2	2		
src/runtime/unification.c	1887	local	pi	2	2		
src/runtime/unification.c	1887	local	pe	3	3		
src/runtime/unification.c	1887	local	er	2	2		
src/runtime/unification.c	1903	local	pe	3	3		
src/runtime/unification.c	1903	local	er	2	2		
src/runtime/unification.c	1942	local	vaddr	256	256		
src/runtime/unification.c	1969	local	vaddr	256	256		
src/runtime/unification.c	2062	local	props	4	4		
src/runtime/unification.c	2119	local	va	256	256		
src/runtime/unification.c	2132	local	va	256	256		
src/runtime/unification.c	2162	local	key	264	264		
src/runtime/unification.c	2207	local	key	264	264		
src/runtime/unification.c	2227	local	key	264	264		
src/runtime/unification.c	2374	local	kids	2	2		
src/runtime/unification.c	2374	local	va	256	256		
src/runtime/unification.c	2383	local	key	264	264		
src/runtime/unification.c	2393	local	key	264	264		
src/runtime/unification.c	2406	local	va	256	256		
src/runtime/unification.c	2419	local	nm	264	264		
src/runtime/unification.c	2419	local	pi	2	2		
src/runtime/unification.c	2419	local	ee	2	2		
src/runtime/unification.c	2419	local	er	2	2		
src/runtime/unification.c	2419	local	th	1	1		
src/runtime/unification.c	2419	local	kids	2	2		
src/runtime/unification.c	2439	local	key	264	264		
src/runtime/unification.c	2451	local	key	264	264		
src/runtime/unification.c	2455	local	va	256	256		
src/runtime/unification.c	2456	local	va3	256	256		
src/templates/bb/bb_assign_frame.cpp	17	local	nm	32	32		
src/templates/bb/bb_call.cpp	145	local	b1	80	80		
src/templates/bb/bb_call.cpp	180	local	b2	80	80		
src/templates/bb/bb_call.cpp	295	local	b1	80	80		
src/templates/bb/bb_call.cpp	436	local	nd	0	0		
src/templates/bb/bb_call_proc_staged.cpp	207	local	gk	64	64		
src/templates/bb/bb_call_proc_staged.cpp	214	file	name	256	256		
src/templates/bb/bb_call_proc_staged.cpp	251	local	dc_name_z	280	280		
src/templates/bb/bb_call_proc_staged.cpp	254	local	mang	256	256		
src/templates/bb/bb_call_proc_staged.cpp	255	static	detN_argreg_z	4	4		
src/templates/bb/bb_call_proc_staged.cpp	256	local	detN_fp_z	5	5		
src/templates/bb/bb_call_proc_staged.cpp	262	static	detN_nm_z	5	5		
src/templates/bb/bb_call_proc_staged.cpp	270	local	scc_gk_z	64	64		
src/templates/bb/bb_call_proc_staged.cpp	289	local	soffz	29	29		
src/templates/bb/bb_call_proc_staged.cpp	456	local	detN_fp	5	5		
src/templates/bb/bb_call_proc_staged.cpp	462	static	detN_argreg	4	4		
src/templates/bb/bb_call_proc_staged.cpp	465	local	dc_name	280	280		
src/templates/bb/bb_call_proc_staged.cpp	467	local	mang	256	256		
src/templates/bb/bb_call_proc_staged.cpp	472	local	scc_gk	64	64		
src/templates/bb/bb_call_proc_staged.cpp	516	local	soff	29	29		
src/templates/bb/bb_create.cpp	21	local	contract_regs	7	7		
src/templates/bb/bb_define.cpp	42	static	b	256	256		
src/templates/bb/bb_define.cpp	52	local	lbl	300	300		
src/templates/bb/bb_define.cpp	61	local	cell	300	300		
src/templates/bb/bb_define.cpp	261	local	blbl	128	128		
src/templates/bb/bb_define.cpp	562	local	gk4	64	64		
src/templates/bb/bb_define.cpp	922	local	c2gk	64	64		
src/templates/bb/bb_match_any.cpp	14	file	an_nlb	24	24		
src/templates/bb/bb_match_any.cpp	15	file	an_dlb	24	24		
src/templates/bb/bb_match_any.cpp	57	static	c	24	24		
src/templates/bb/bb_match_arbno.cpp	29	file	b	8	8	[40]	
src/templates/bb/bb_match_arbno.cpp	30	file	b	8	8	[40]	
src/templates/bb/bb_match_atp.cpp	11	static	b	24	24		
src/templates/bb/bb_match_break.cpp	14	file	bk_nlb	24	24		
src/templates/bb/bb_match_break.cpp	15	file	bk_dlb	24	24		
src/templates/bb/bb_match_break.cpp	71	static	c	24	24		
src/templates/bb/bb_match_breakx.cpp	13	file	bx_dlb	24	24		
src/templates/bb/bb_match_breakx.cpp	103	static	c	24	24		
src/templates/bb/bb_match_capture.cpp	36	static	b	24	24		
src/templates/bb/bb_match_defer.cpp	38	static	b	24	24		
src/templates/bb/bb_match_defer.cpp	45	static	cl	8	8	[48]	
src/templates/bb/bb_match_defer.cpp	49	static	pl	8	8	[48]	
src/templates/bb/bb_match_end.cpp	23	file	b	8	8	[40]	
src/templates/bb/bb_match_fence1.cpp	13	local	e	0	0		
src/templates/bb/bb_match_len.cpp	10	static	b	24	24		
src/templates/bb/bb_match_lit.cpp	35	static	b	24	24		
src/templates/bb/bb_match_notany.cpp	14	file	na_nlb	24	24		
src/templates/bb/bb_match_notany.cpp	15	file	na_dlb	24	24		
src/templates/bb/bb_match_notany.cpp	51	static	c	24	24		
src/templates/bb/bb_match_pos.cpp	22	static	b	24	24		
src/templates/bb/bb_match_rpos.cpp	24	static	b	24	24		
src/templates/bb/bb_match_rtab.cpp	10	static	b	24	24		
src/templates/bb/bb_match_span.cpp	14	file	sp_nlb	24	24		
src/templates/bb/bb_match_span.cpp	53	static	c	24	24		
src/templates/bb/bb_match_tab.cpp	10	static	b	24	24		
src/templates/bb/bb_scan_many.cpp	15	param	w	4	4		
src/templates/bb/bb_scan_many.cpp	18	local	bsw	4	4		
src/templates/bb/bb_scan_upto.cpp	15	param	w	4	4		
src/templates/bb/bb_scan_upto.cpp	18	local	bsw	4	4		
src/templates/bb/bb_var_frame.cpp	19	local	nm	32	32		
src/templates/bb/bb_var_ref.cpp	24	local	nm	32	32		
src/templates/x86/x86_arg_roles.cpp	249	file	x86_argroles	123	123		
src/templates/x86/x86_arg_roles.h	2	file	role	6	6		
src/templates/x86/x86_arg_roles.h	4	file	x86_argroles	123	123		
src/templates/x86/x86_asm.h	12	local	rtccb	32	32		
src/templates/x86/x86_asm.h	585	file	b	8	8	[8]	
src/templates/x86/x86_asm.h	643	local	b2	96	96		
src/templates/x86/x86_asm.h	876	static	b	16	16	[48]	
src/templates/x86/x86_asm.h	888	static	b	16	16	[48]	
src/templates/x86/x86_asm.h	897	static	b	16	16	[48]	
src/templates/x86/x86_asm.h	915	file	b	8	8	[16]	
src/templates/x86/x86_asm.h	941	file	b	8	8	[40]	
src/templates/x86/x86_asm.h	942	file	b	8	8	[40]	
src/templates/x86/x86_asm.h	943	file	b	8	8	[40]	
src/templates/x86/x86_asm.h	944	file	b	8	8	[40]	
src/templates/x86/x86_asm.h	948	file	b	8	8	[48]	
src/templates/x86/x86_asm.h	950	file	b	8	8	[48]	
src/templates/x86/x86_asm.h	951	file	n	6	6		
src/templates/x86/x86_asm.h	952	file	b	8	8	[40]	
src/templates/x86/x86_asm.h	998	file	b	8	8	[24]	
src/templates/x86/x86_asm.h	1205	file	b	8	8	[40]	
src/templates/x86/x86_asm.h	1206	file	b	4	4	[32]	
src/templates/x86/x86_asm.h	1232	local	rb	8	8		
src/templates/x86/x86_asm.h	1241	static	ring	16	16	[192]	
src/templates/x86/x86_asm.h	1264	field	base	8	8		
src/templates/x86/x86_asm.h	1264	field	sym	96	96		
src/templates/x86/x86_asm.h	1309	local	ns	32	32		
src/templates/x86/x86_asm.h	1314	local	bb	8	8		
src/templates/x86/x86_asm.h	1315	local	ii	8	8		
src/templates/x86/x86_asm.h	1337	local	bbr	8	8		
src/templates/x86/x86_asm.h	1872	static	b	8	8	[40]	
src/templates/x86/x86_asm.h	1910	local	lbl	24	24		
src/templates/x86/x86_asm.h	1918	local	stem	192	192		
src/templates/x86/x86_asm.h	2036	local	lblbuf	24	24		
src/templates/x86/x86_asm.h	2047	local	lblbuf	24	24		
src/templates/x86/x86_asm.h	2149	local	portof	X86_INTERNAL_MAX	250		guarded
src/templates/x86/x86_asm.h	2191	local	internal	X86_INTERNAL_MAX	250		guarded
src/templates/xa/xa_flat.cpp	64	static	argreg	4	4		
src/templates/xa/xa_flat.cpp	66	static	dcarg4	4	4		
src/templates/xa/xa_flat.cpp	177	local	nm	32	32		
src/templates/xa/xa_flat.cpp	350	local	gk	29	29		
src/templates/xa/xa_flat.cpp	383	local	gk	29	29		
src/tools/demo_template_productions.c	9	local	buf	16	16		
src/tools/emit_per_kind_audit.c	12	file	g_audit_nodes	IR_OP_COUNT			UNGUARDED
src/tools/emit_per_kind_audit.c	16	file	g_audit_child2	2	2		
src/tools/emit_per_kind_audit.c	17	file	g_audit_child3	3	3		
src/tools/emit_per_kind_audit.c	216	file	g_audit_sm	SM_OPCODE_COUNT			UNGUARDED
src/tools/emit_per_kind_audit.c	327	local	tmp	1024	1024		
src/tools/emit_per_kind_audit.c	349	local	dir_path	1024	1024		
src/tools/emit_per_kind_audit.c	472	local	dir_path	1024	1024		
src/tools/test_template_byte_identity.c	12	local	buf	16	16		
